age;nationality;gender;Activites_label;Produits;Relation;Pays;isPEP;famCode;VoieDeDistribution;riskLevel (Y)
54;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
53;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
70;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
37;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Personnel;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
55;Tunisie;homme;TOURISMES HOTELLERIES  RESTAURATIONS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
19;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
52;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
48;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
34;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
69;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
74;Tunisie;homme;ARTISANATS ;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Courtiers;RM
38;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;C;Agences;RM
51;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
55;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Membre;TUNISIE;FALSE;C;Agences;RM
38;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
44;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
52;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
55;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
43;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;C;Bureaux directs;RM
59;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
34;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RF
22;Tunisie;femme;AUTRES INDUSTRIES;Autres risques;Membre;TUNISIE;FALSE;C;Agences;RM
48;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
42;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
41;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;M;Courtiers;RM
53;Tunisie;femme;BOULANGERIE  PATISSERIES;Autres risques;Membre;TUNISIE;FALSE;M;Agences;RM
7;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
12;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
63;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;M;Courtiers;RM
63;Tunisie;femme;AUTRES INDUSTRIES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
37;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
24;Tunisie;homme;AUTRES INDUSTRIES;Autres risques;Membre;TUNISIE;FALSE;C;Agences;RM
71;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RF
27;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
49;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
52;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
66;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
20;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
24;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
34;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;femme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
51;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;INCENDIE;Adherent;TUNISIE;FALSE;C;Agences;RM
38;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;AUTRES SERVICES;Epargne;lui-elle-meme;TUNISIE;FALSE;M;Agences;RE
48;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
45;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
9;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
11;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
60;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Actionnaire ou associe;TUNISIE;FALSE;M;Courtiers;RM
39;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
43;Tunisie;femme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;M;Courtiers;RM
24;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
28;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
13;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Courtiers;RM
36;Tunisie;homme;AUTRES INDUSTRIES;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RM
37;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
20;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Personnel;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;INCENDIE;Adherent;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
49;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RE
31;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
27;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;AUTRES INDUSTRIES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
72;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
32;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
71;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
43;Tunisie;homme;ENERGIES ELECTRICITESPETROLES GAZ MINERAIS  MATIERES PREMIERES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
70;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;femme;AUTRES SERVICES;Prevoyance;Personnel;TUNISIE;FALSE;C;Courtiers;RM
39;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
37;Tunisie;femme;SERVICES  MATERIELS INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;femme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
21;Tunisie;femme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
68;Tunisie;homme;AUTRES INDUSTRIES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
54;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
21;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
28;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;femme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;INCENDIE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
37;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
21;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;homme;TRANSPORTS AERIENS  SERVICES CONNEXES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
27;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
41;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;femme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;homme;AUTRES INDUSTRIES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
71;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
79;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
70;Tunisie;femme;AUTRES INDUSTRIES;AUTOMOBILE;Personnel;TUNISIE;FALSE;M;Agences;RM
16;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
10;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
66;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
18;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
39;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
19;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;C;Courtiers;RM
15;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
61;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
68;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;C;Courtiers;RM
45;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
23;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;INCENDIE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
52;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;femme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;V;Courtiers;RM
42;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
61;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;femme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
36;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
63;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
21;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
57;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
32;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
49;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
13;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;femme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
20;Tunisie;homme;LOISIRS  SPORTS ;Autres risques;Membre;TUNISIE;FALSE;C;Bureaux directs;RM
35;Tunisie;homme;SERVICES  MATERIELS INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;M;Bureaux directs;RM
38;Tunisie;homme;LOISIRS  SPORTS ;Autres risques;Membre;TUNISIE;FALSE;M;Bureaux directs;RM
34;Tunisie;homme;LOISIRS  SPORTS ;Autres risques;Membre;TUNISIE;FALSE;M;Bureaux directs;RM
30;Tunisie;homme;LOISIRS  SPORTS ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
55;Tunisie;homme;ARTISANATS ;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
43;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;CONSTRUCTIONS TRAVAUX DINSTALLATIONS  DE BATIMENT ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
